Date,Day,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session
2010-04-26,Monday,UXP/UX,Long,True,broken,intact,broken,UX,4:00,Short,True,red,07:15,-0.111,Inside,broken,intact,intact,-0.852,2.222,09:25,08:35,DXP,red,Short,True,11:50,2.093,2.056,0.889,3.296,broken,intact,intact
2010-04-23,Friday,UXP/UX,Long,False,intact,broken,broken,DX,4:05,Long,True,green,08:25,-0.769,Inside,broken,broken,intact,-4.231,0.154,08:45,08:30,RX,green,Long,True,11:10,0.346,0.077,4.923,-4.231,broken,broken,intact
2010-04-22,Thursday,DXP/DX,Short,False,intact,broken,broken,UXP,4:00,Long,False,green,07:25,-4.667,Below,intact,intact,broken,-7.611,-4.278,09:00,08:30,DXP,red,Long,True,10:45,-8.333,-8.333,-7.056,-9.611,intact,intact,broken
2010-04-21,Wednesday,UXP/UX,Long,True,intact,broken,broken,U,6:40,Short,True,red,07:05,1.282,Below,intact,broken,intact,0.051,1.333,08:30,09:20,D,green,Short,True,10:30,-0.103,-0.115,-0.641,0.436,intact,broken,broken
2010-04-20,Tuesday,UXP/UX,Short,True,intact,broken,intact,U,4:00,Long,True,green,07:55,1.200,Above,broken,broken,intact,-2.133,1.667,09:20,08:50,U,green,Long,True,10:50,0.800,0.600,2.200,-0.600,broken,broken,intact
2010-04-19,Monday,DXP/DX,Short,True,intact,intact,intact,DXP,4:50,Short,True,green,04:55,1.485,Below,intact,intact,broken,0.727,3.061,09:05,08:35,DXP,green,Long,True,15:55,0.818,0.848,0.000,1.636,intact,intact,intact
2010-04-16,Friday,DXP/DX,Short,True,intact,intact,intact,DXP,4:40,Long,False,NEUTRAL,06:50,-0.944,Inside,broken,intact,intact,-6.222,-0.167,09:20,08:35,DXP,green,Short,True,10:50,-3.972,-3.667,-2.333,-5.611,intact,intact,intact
2010-04-15,Thursday,UXP/UX,Long,True,broken,intact,intact,DXP,4:00,Short,True,red,07:25,-0.250,Inside,broken,broken,broken,-2.125,1.563,08:30,09:25,UXP,red,Short,True,10:45,-1.625,-1.656,-2.250,-1.000,broken,broken,intact
2010-04-14,Wednesday,UXP/UX,Long,True,intact,intact,intact,UXP,4:00,Long,True,red,04:05,2.625,Above,intact,intact,intact,0.833,3.042,09:25,08:30,UX,red,Long,True,10:35,0.625,0.687,1.500,-0.250,intact,intact,intact
2010-04-13,Tuesday,DXP/DX,Short,False,broken,broken,intact,D,5:05,Short,True,red,06:45,-0.262,Inside,intact,intact,broken,-0.492,0.308,09:10,09:15,DX,red,Long,True,13:25,0.692,0.654,-0.015,1.400,intact,intact,broken
2010-04-12,Monday,RC,Short,True,intact,broken,intact,D,5:50,Short,True,green,06:05,2.000,Below,intact,intact,broken,1.400,3.343,08:55,09:15,DXP,green,Long,False,11:00,0.814,0.929,0.286,1.343,intact,intact,intact
2010-04-09,Friday,UXP/UX,Long,True,intact,intact,intact,UXP,4:30,Long,False,green,08:05,-1.103,Inside,intact,intact,intact,-2.345,-0.828,09:10,08:35,DXP,red,Short,True,10:30,-1.897,-1.931,-1.069,-2.724,broken,broken,intact
2010-04-08,Thursday,DXP/DX,Long,True,broken,broken,intact,RX,4:00,Short,True,red,05:15,0.122,Below,intact,intact,broken,-0.061,1.592,09:05,08:35,DXP,green,Long,True,11:50,0.929,1.061,0.245,1.612,intact,intact,broken
2010-04-07,Wednesday,DXP/DX,Long,True,intact,intact,broken,UXP,4:05,Short,True,red,04:25,4.190,Below,broken,broken,broken,-0.619,4.286,08:30,09:25,DX,red,Short,True,10:30,0.190,0.238,-0.429,0.810,broken,broken,broken
2010-04-06,Tuesday,UXP/UX,Short,True,broken,broken,broken,D,4:35,Short,False,red,07:55,-0.667,Inside,broken,broken,broken,-1.667,0.367,08:35,09:10,UX,green,Short,True,12:40,-1.500,-1.333,-2.067,-0.933,broken,broken,broken
2010-04-05,Monday,ADR/Other,Long,True,broken,intact,broken,DXP,4:25,Long,True,red,04:50,0.100,Inside,intact,intact,intact,0.133,1.900,08:30,09:00,UXP,green,Long,True,10:35,1.633,1.650,2.567,0.700,broken,broken,intact
2010-04-02,Friday,RC,,,,,,ODR/Other,,,,,,,Inside,,,,,,,,Other,,NO_CONF,NO_CONF,,,,,,,,
2010-04-01,Thursday,UXP/UX,Short,True,intact,intact,intact,UXP,7:40,Long,True,green,08:15,-0.217,Inside,intact,intact,intact,-0.217,0.725,08:30,09:05,UXP,green,Long,True,15:55,0.457,0.464,0.696,0.217,intact,intact,intact
2010-03-31,Wednesday,RC,Short,True,broken,broken,broken,RC,4:15,Long,True,green,04:35,5.286,Above,intact,intact,broken,3.357,9.143,08:30,09:05,UXP,green,Short,False,10:40,6.321,6.357,7.214,5.429,intact,intact,broken
2010-03-30,Tuesday,UXP/UX,Short,True,broken,intact,broken,UX,4:00,Short,True,red,07:30,0.292,Below,intact,broken,broken,-0.208,1.625,09:00,08:35,DX,green,Short,True,11:10,0.521,0.562,-0.292,1.333,broken,broken,broken
2010-03-29,Monday,RC,Long,True,intact,intact,intact,UXP,4:00,Long,True,green,04:15,0.400,Above,broken,intact,intact,-0.700,2.500,08:55,09:25,UXP,green,Long,True,10:50,5.550,5.075,7.550,3.550,intact,intact,intact
2010-03-26,Friday,DXP/DX,Long,True,intact,intact,intact,UXP,4:00,Long,False,green,04:35,-0.778,Inside,broken,intact,intact,-3.278,0.444,09:20,09:00,DXP,red,NO_CONF,NO_CONF,,-4.806,-5.278,-2.778,-6.833,intact,broken,broken
2010-03-25,Thursday,DXP/DX,Long,True,intact,intact,intact,UXP,4:15,Long,True,green,04:25,1.350,Above,intact,intact,broken,0.850,3.400,08:30,09:10,UXP,red,Long,False,12:50,1.750,1.950,3.150,0.350,intact,intact,broken
2010-03-24,Wednesday,RC,Short,True,intact,intact,intact,DXP,4:35,Short,True,red,04:40,2.824,Below,intact,intact,intact,2.412,5.529,09:15,08:45,DXP,red,Long,True,10:35,3.265,3.559,2.235,4.294,intact,intact,intact
2010-03-23,Tuesday,UXP/UX,Short,True,intact,intact,broken,DXP,4:15,Short,False,red,05:25,-0.588,Inside,broken,broken,intact,-3.000,-0.059,09:25,09:10,RX,green,NO_CONF,NO_CONF,,-2.412,-2.235,-5.353,0.529,intact,broken,broken
2010-03-22,Monday,DXP/DX,Short,True,broken,broken,broken,D,4:45,Long,False,green,07:50,-5.500,Below,intact,intact,broken,-11.500,-4.857,09:05,08:40,DXP,green,Long,True,10:40,-7.393,-7.643,-5.500,-9.286,intact,intact,broken
2010-03-19,Friday,DXP/DX,Short,False,broken,broken,intact,RC,4:00,Short,True,green,04:30,1.538,Below,broken,broken,intact,-0.923,2.077,08:40,09:20,RX,red,Short,True,10:45,3.654,3.192,-1.077,8.385,intact,broken,intact
2010-03-18,Thursday,UXP/UX,Short,True,intact,intact,intact,DXP,4:15,Short,False,red,06:30,-1.059,Inside,broken,intact,broken,-3.294,0.000,09:05,08:35,UXP,green,Short,True,10:30,-2.088,-1.971,-2.529,-1.647,broken,intact,intact
2010-03-17,Wednesday,UXP/UX,Short,True,broken,broken,broken,RX,6:00,Long,True,red,07:55,0.414,Above,intact,intact,broken,-0.069,1.414,08:30,09:00,UXP,red,Short,False,10:30,0.707,0.724,1.034,0.379,intact,intact,broken
2010-03-16,Tuesday,DXP/DX,Short,True,broken,broken,broken,RC,4:00,Short,False,red,07:00,-2.643,Above,intact,intact,intact,-10.000,-2.643,08:30,09:10,UXP,green,Long,True,10:55,-8.964,-9.393,-10.714,-7.214,intact,intact,intact
2010-03-15,Monday,DXP/DX,Short,True,intact,broken,broken,RX,4:05,Long,False,green,06:50,-1.024,Inside,intact,intact,intact,-2.381,-0.738,09:10,08:35,DXP,red,Short,True,10:45,-2.714,-2.774,-1.833,-3.595,intact,intact,intact
2010-03-12,Friday,UXP/UX,Short,True,intact,broken,broken,RX,4:40,Long,True,green,04:45,2.722,Above,broken,broken,broken,-0.611,4.500,09:25,09:00,RX,red,Short,True,11:45,-0.333,-0.444,1.611,-2.278,broken,broken,broken
2010-03-11,Thursday,UXP/UX,Short,True,intact,broken,broken,RX,4:40,Long,True,green,08:15,-0.023,Inside,broken,broken,broken,-1.477,0.523,08:50,08:30,U,equal,Long,True,15:15,-0.432,-0.352,0.136,-1.000,broken,broken,broken
2010-03-10,Wednesday,RC,Long,True,broken,broken,intact,U,4:15,Long,True,green,05:05,0.756,Above,broken,broken,broken,-0.878,0.756,09:05,08:30,RC,green,Long,False,10:30,-0.293,-0.280,-0.073,-0.512,broken,intact,broken
2010-03-09,Tuesday,DXP/DX,Short,True,broken,intact,intact,DXP,4:00,Short,True,red,04:15,3.034,Below,intact,broken,broken,0.966,3.310,08:30,09:20,D,green,Long,True,11:35,0.224,0.379,-0.586,1.034,intact,intact,broken
2010-03-08,Monday,RC,Long,True,intact,intact,broken,UXP,4:10,Long,False,red,06:30,-1.714,Below,broken,broken,broken,-2.393,0.214,08:35,09:20,D,red,Short,True,11:15,-1.089,-1.089,-0.286,-1.893,broken,broken,broken
2010-03-05,Friday,UXP/UX,Long,True,broken,broken,broken,UX,,NO_CONF,NO_CONF,green,,,Inside,intact,intact,intact,,,08:30,09:00,UXP,green,NO_CONF,NO_CONF,,,,,,intact,intact,intact
2010-03-04,Thursday,UXP/UX,Short,True,intact,intact,broken,DXP,6:35,Long,True,red,08:20,0.367,Above,broken,broken,broken,-1.567,1.267,09:15,08:40,RX,red,Short,True,10:30,-0.650,-0.817,0.333,-1.633,broken,intact,intact
2010-03-03,Wednesday,UXP/UX,Short,True,broken,broken,broken,U,4:15,Long,True,red,05:25,2.312,Above,intact,intact,broken,1.563,3.375,08:35,09:00,UXP,red,Long,True,10:55,1.938,1.719,2.875,1.000,intact,intact,broken
2010-03-02,Tuesday,DXP/DX,Short,True,intact,broken,broken,D,4:15,Short,False,green,08:00,-2.692,Above,intact,intact,intact,-3.577,-1.385,09:05,08:40,UXP,green,Long,True,10:35,-3.519,-3.519,-4.538,-2.500,intact,intact,intact
2010-03-01,Monday,UXP/UX,Short,True,intact,broken,broken,RX,6:55,Short,True,green,07:00,0.455,Inside,broken,broken,intact,-0.864,0.795,08:50,09:05,DX,red,Short,True,12:50,0.261,0.284,-0.477,1.000,broken,broken,intact
2010-02-26,Friday,UXP/UX,Long,True,broken,intact,broken,DXP,4:35,Long,True,red,07:40,0.300,Above,broken,intact,intact,-0.533,2.600,08:30,09:15,UXP,green,Long,True,13:50,3.450,3.550,5.133,1.767,broken,intact,intact
2010-02-25,Thursday,UXP/UX,Short,True,intact,intact,intact,DXP,5:15,Long,False,green,08:20,-3.500,Below,intact,intact,intact,-10.200,-3.350,09:25,08:45,DXP,green,Short,False,11:20,-8.150,-8.625,-7.450,-8.850,intact,intact,intact
2010-02-24,Wednesday,RC,Long,True,broken,intact,intact,DXP,4:00,Short,True,red,08:25,-0.667,Inside,broken,broken,broken,-1.185,0.259,08:45,09:00,U,red,Long,True,10:45,-1.222,-1.037,-2.222,-0.222,intact,broken,broken
2010-02-23,Tuesday,RC,Short,False,intact,broken,broken,UX,4:25,Short,True,red,05:05,4.320,Below,intact,intact,intact,2.520,5.600,08:35,09:05,DXP,red,NO_CONF,NO_CONF,,4.500,4.800,2.480,6.520,intact,intact,intact
2010-02-22,Monday,UXP/UX,Long,False,intact,intact,intact,DXP,,NO_CONF,NO_CONF,red,,,Inside,broken,broken,broken,,,08:40,09:15,D,red,NO_CONF,NO_CONF,,,,,,intact,intact,intact
2010-02-19,Friday,UXP/UX,Short,True,intact,intact,broken,DX,7:35,Long,True,green,07:40,0.925,Above,intact,intact,intact,0.750,3.350,08:30,09:05,UXP,green,Long,True,11:35,1.825,1.950,2.525,1.125,intact,intact,intact
2010-02-18,Thursday,RC,Short,True,broken,intact,broken,DXP,7:35,Long,True,red,07:40,0.533,Above,broken,intact,intact,-0.689,4.200,08:30,09:25,UXP,red,Long,True,13:20,2.656,2.933,3.089,2.222,broken,intact,intact
2010-02-17,Wednesday,UXP/UX,Short,False,broken,intact,intact,UXP,5:00,Short,True,green,07:25,0.500,Below,intact,intact,intact,-0.367,1.900,09:25,08:40,DXP,green,Short,False,10:50,0.983,0.950,0.100,1.867,broken,broken,broken
2010-02-16,Tuesday,DXP/DX,Long,True,intact,intact,intact,UXP,6:05,Long,True,green,07:40,0.886,Above,intact,intact,intact,0.657,2.971,08:30,09:10,UXP,green,Long,True,10:40,3.400,3.229,4.714,2.086,intact,intact,intact
2010-02-15,Monday,UXP/UX,Short,False,intact,broken,broken,DXP,5:05,Long,True,red,06:25,-0.100,Inside,broken,intact,broken,-0.550,0.500,08:55,09:20,UXP,red,Long,False,10:40,0.275,0.225,0.450,0.100,broken,broken,broken
2010-02-12,Friday,UXP/UX,Short,False,broken,intact,intact,DX,4:55,Short,True,green,05:00,2.067,Below,intact,intact,intact,1.367,3.200,09:25,08:45,DXP,red,Short,False,10:35,4.083,4.083,3.433,4.733,intact,intact,intact
2010-02-11,Thursday,UXP/UX,Long,True,broken,broken,broken,RX,5:45,Long,True,red,06:25,0.367,Above,broken,intact,broken,-1.933,0.967,09:05,08:30,DX,red,Short,False,10:45,-1.733,-1.817,-0.900,-2.567,broken,intact,broken
2010-02-10,Wednesday,UXP/UX,Short,True,broken,broken,broken,DX,4:45,Long,True,red,05:05,1.167,Above,intact,broken,broken,-0.458,1.583,08:55,09:00,RX,red,Short,False,11:15,-0.708,-0.667,1.250,-2.667,broken,broken,broken
2010-02-09,Tuesday,RC,Long,True,intact,intact,intact,UXP,4:05,Long,True,red,06:05,2.263,Above,intact,intact,broken,0.211,4.105,09:20,08:45,UXP,green,Short,False,11:05,3.526,3.368,5.053,2.000,intact,intact,intact
2010-02-08,Monday,DXP/DX,Short,True,intact,broken,broken,RX,4:00,Long,False,green,06:55,-0.855,Inside,broken,broken,broken,-1.371,-0.371,09:00,09:25,DX,red,Long,True,10:55,-1.056,-1.242,-0.758,-1.355,intact,intact,broken
2010-02-05,Friday,DXP/DX,Long,True,intact,broken,broken,D,6:35,Long,True,red,08:10,-0.532,Inside,broken,broken,broken,-0.984,1.258,08:30,08:55,U,red,Short,True,11:25,-0.363,-0.210,0.194,-0.919,broken,broken,broken
2010-02-04,Thursday,DXP/DX,Long,False,broken,intact,intact,DXP,4:00,Short,True,red,08:10,0.400,Below,intact,intact,intact,0.440,2.720,09:05,08:30,DXP,red,Short,True,11:00,4.860,5.240,2.640,7.080,intact,intact,intact
2010-02-03,Wednesday,UXP/UX,Short,False,intact,intact,broken,UXP,4:00,Long,False,green,08:25,-3.480,Below,intact,intact,broken,-3.680,-1.040,09:00,09:15,DX,red,Short,False,10:35,-1.540,-1.600,-0.840,-2.240,broken,intact,broken
2010-02-02,Tuesday,UXP/UX,Short,True,intact,intact,broken,DXP,4:05,Long,True,green,04:10,1.846,Above,intact,intact,intact,0.077,2.500,09:00,09:20,UXP,green,Long,True,10:35,2.788,2.769,3.962,1.615,broken,broken,intact
2010-02-01,Monday,DXP/DX,Short,True,broken,broken,intact,RX,4:00,Long,True,red,04:15,2.182,Above,intact,intact,intact,1.136,3.091,09:00,09:10,UXP,green,Long,True,13:05,2.591,2.409,4.500,0.682,intact,intact,intact
2010-01-29,Friday,RC,Long,True,broken,broken,broken,RX,4:00,Long,True,green,07:30,-0.288,Inside,intact,broken,broken,-0.327,1.654,08:30,08:45,UX,green,Short,True,11:55,0.279,0.240,0.942,-0.385,intact,broken,broken
2010-01-28,Thursday,DXP/DX,Short,True,broken,intact,broken,UXP,4:05,Long,False,green,07:00,-1.000,Inside,broken,intact,intact,-2.538,-0.038,08:45,09:05,DXP,red,Short,True,11:25,-2.115,-2.192,-1.077,-3.154,broken,broken,broken
2010-01-27,Wednesday,RC,Long,True,broken,broken,broken,D,4:20,Long,True,red,08:25,0.556,Above,broken,broken,broken,-1.389,1.500,09:10,08:50,RX,red,Short,False,10:30,-0.500,-0.556,0.944,-1.944,broken,broken,broken
2010-01-26,Tuesday,UXP/UX,Short,True,intact,intact,intact,DXP,5:05,Long,True,green,08:25,-0.550,Inside,broken,broken,intact,-3.350,0.450,09:10,08:45,RX,green,Long,True,11:50,-0.150,-0.175,1.600,-1.900,intact,intact,intact
2010-01-25,Monday,DXP/DX,Long,True,broken,broken,broken,D,5:30,Long,True,green,08:10,-0.088,Inside,broken,broken,broken,-1.471,0.176,09:00,09:10,UX,green,Long,True,13:00,0.353,0.309,1.176,-0.471,broken,broken,broken
2010-01-22,Friday,DXP/DX,Long,False,intact,intact,broken,UXP,4:30,Long,False,red,07:55,-2.778,Below,intact,intact,intact,-5.556,-2.167,09:00,08:30,DXP,red,Short,True,14:25,-6.556,-6.750,-4.167,-8.944,broken,intact,intact
2010-01-21,Thursday,RC,Long,True,intact,intact,broken,UX,4:00,Short,False,red,07:45,-1.167,Inside,broken,broken,broken,-1.417,0.000,09:00,09:20,RX,red,Short,True,10:35,-1.000,-1.271,-2.208,0.208,intact,broken,broken
2010-01-20,Wednesday,UXP/UX,Short,True,intact,intact,intact,DXP,5:25,Short,True,green,05:45,1.406,Below,intact,intact,intact,0.750,2.437,09:00,09:25,DXP,red,Short,True,15:30,2.000,1.937,0.812,3.187,intact,intact,intact
2010-01-19,Tuesday,DXP/DX,Short,True,intact,intact,broken,DXP,4:05,Short,False,red,06:10,1.750,Below,intact,broken,broken,0.875,7.063,09:00,08:30,DX,green,Long,True,12:45,1.594,1.031,-0.375,3.563,intact,intact,broken
2010-01-18,Monday,DXP/DX,Long,True,intact,intact,intact,UXP,4:35,Long,True,green,04:40,1.733,Above,intact,intact,intact,0.833,1.800,08:55,08:30,UXP,green,Short,True,12:15,1.700,1.633,2.133,1.267,intact,intact,intact
2010-01-15,Friday,DXP/DX,Short,False,broken,broken,broken,RX,5:20,Short,True,green,06:55,-0.724,Inside,broken,broken,intact,-1.379,0.966,09:00,09:25,RX,red,Short,True,12:10,0.069,0.052,-1.103,1.241,broken,broken,intact
2010-01-14,Thursday,RC,NO_CONF,NO_CONF,intact,intact,broken,UXP,4:00,Long,False,green,07:30,-1.083,Inside,intact,intact,intact,-3.500,-0.750,09:00,08:30,DXP,red,Short,True,10:40,-2.229,-2.167,-1.250,-3.208,broken,broken,broken
2010-01-13,Wednesday,DXP/DX,Short,True,broken,broken,broken,DX,4:00,Long,True,green,05:35,-0.119,Inside,intact,broken,broken,-0.333,0.738,09:25,09:00,D,red,Short,False,10:30,-1.048,-1.226,-0.238,-1.857,broken,intact,broken
2010-01-12,Tuesday,DXP/DX,Short,True,broken,intact,broken,UX,4:00,Short,True,red,05:50,9.083,Below,intact,intact,intact,5.000,11.000,09:00,09:15,DXP,green,Short,True,10:35,4.583,4.542,3.667,5.500,intact,intact,intact
2010-01-11,Monday,UXP/UX,Short,True,broken,broken,broken,RC,4:15,Long,False,green,04:45,0.625,Above,broken,intact,intact,-7.125,1.625,09:10,09:00,DXP,red,Short,True,10:35,-4.688,-5.125,-1.625,-7.750,broken,broken,intact
2010-01-08,Friday,DXP/DX,Short,True,broken,broken,broken,RX,5:05,Short,True,red,06:20,-0.545,Inside,broken,intact,broken,-0.909,2.955,09:10,08:55,DXP,red,Long,True,11:55,0.977,1.136,0.364,1.591,broken,intact,broken
2010-01-07,Thursday,UXP/UX,Short,True,intact,intact,intact,DXP,4:55,Short,True,red,05:00,0.370,Below,broken,broken,broken,-1.519,0.704,08:30,09:15,RX,red,Long,True,10:40,-0.333,-0.370,-1.074,0.407,intact,intact,broken
2010-01-06,Wednesday,RC,Long,True,broken,broken,broken,U,5:00,Long,False,green,07:15,-1.545,Below,broken,broken,broken,-1.545,1.909,08:30,09:05,UX,green,Short,False,10:30,2.591,3.045,5.545,-0.364,broken,intact,broken
2010-01-05,Tuesday,UXP/UX,Short,False,intact,intact,broken,UXP,5:10,Short,True,red,07:45,2.000,Below,broken,broken,broken,-1.923,3.462,08:30,09:05,DX,green,Long,False,12:30,1.269,1.462,-0.308,2.846,broken,broken,broken
2010-01-04,Monday,UXP/UX,Short,False,broken,intact,intact,UXP,4:00,Long,True,green,06:55,0.409,Above,intact,intact,intact,0.364,2.318,08:30,09:00,UXP,green,Long,True,14:25,1.273,1.307,1.773,0.773,intact,intact,intact
2009-12-31,Thursday,UXP/UX,Long,True,intact,broken,broken,UX,4:15,Long,False,green,07:25,-1.650,Below,broken,broken,broken,-2.600,1.150,08:50,09:20,RX,red,Short,True,10:30,-0.700,-0.350,0.400,-1.800,broken,broken,broken
2009-12-30,Wednesday,D,Long,True,intact,intact,broken,UXP,4:25,Short,True,red,05:10,0.875,Below,broken,broken,broken,-1.563,1.125,08:30,09:20,RX,green,Short,False,10:40,-0.625,-0.656,-1.688,0.438,intact,intact,broken
2009-12-29,Tuesday,DXP/DX,Short,True,broken,broken,broken,UX,4:30,Long,False,red,06:55,-0.167,Inside,intact,broken,broken,-0.333,4.833,08:30,09:05,RX,red,Short,True,11:15,-0.250,0.042,1.250,-1.750,intact,broken,broken
2009-12-28,Monday,UXP/UX,Long,True,broken,broken,broken,DX,4:10,Long,True,red,07:15,1.588,Above,intact,intact,intact,1.529,4.882,08:30,09:25,UXP,red,NO_CONF,NO_CONF,,4.382,4.412,5.706,3.059,intact,intact,intact
2009-12-24,Thursday,UXP/UX,Long,True,intact,broken,broken,U,6:45,Short,True,red,06:55,0.417,Below,broken,broken,broken,-0.583,1.021,08:40,09:10,U,green,Long,True,13:20,-0.906,-0.833,-1.542,-0.271,broken,broken,intact
2009-12-23,Wednesday,UXP/UX,Short,True,broken,broken,broken,UX,4:20,Long,True,red,07:35,0.476,Above,intact,intact,intact,-0.333,3.476,09:00,09:25,UXP,green,Long,True,10:30,3.952,3.976,5.190,2.714,intact,intact,intact
2009-12-22,Tuesday,DXP/DX,Long,True,intact,intact,broken,UXP,4:05,Short,True,green,04:10,6.250,Below,intact,intact,broken,2.083,7.333,08:30,09:00,DXP,red,Short,False,10:55,5.125,4.625,3.917,6.333,intact,intact,broken
2009-12-21,Monday,DXP/DX,Short,True,broken,broken,broken,D,5:25,Long,True,red,08:05,1.278,Above,intact,intact,broken,0.111,3.000,08:40,09:05,UXP,green,Short,True,11:25,1.556,1.583,2.389,0.722,intact,intact,broken
2009-12-18,Friday,RC,Long,True,intact,intact,intact,UXP,6:25,Long,True,green,06:30,1.474,Above,intact,intact,broken,0.447,2.658,09:00,09:15,UXP,red,Short,True,10:35,1.342,1.421,1.947,0.737,intact,intact,broken
2009-12-17,Thursday,UXP/UX,Short,True,intact,intact,intact,DXP,4:00,Short,True,red,04:20,1.895,Below,broken,broken,broken,-0.947,2.579,09:00,09:25,RX,red,Short,True,11:10,0.000,0.105,-2.053,2.053,intact,intact,intact
2009-12-16,Wednesday,UXP/UX,Short,True,broken,broken,intact,UX,4:15,Long,True,green,07:10,-0.139,Inside,broken,broken,intact,-0.722,0.111,09:00,08:30,UXP,green,Long,True,10:30,0.667,0.514,1.333,0.000,intact,intact,intact
2009-12-15,Tuesday,RC,Short,True,intact,intact,broken,DXP,4:00,Long,True,red,05:10,1.000,Above,intact,intact,intact,0.333,3.125,08:35,09:25,UXP,green,Long,True,10:40,3.938,3.875,5.333,2.542,broken,intact,intact
2009-12-14,Monday,DXP/DX,Short,False,intact,broken,broken,RX,5:45,Long,False,green,07:40,-0.913,Inside,broken,broken,broken,-1.587,0.391,09:00,09:10,UX,green,Long,True,10:50,0.098,0.109,0.609,-0.413,broken,broken,intact
2009-12-11,Friday,RC,Long,True,intact,intact,intact,UXP,4:30,Long,True,green,06:50,-0.050,Inside,broken,intact,intact,-4.650,0.700,09:10,08:30,DXP,red,Short,True,11:20,-4.925,-5.225,-3.450,-6.400,broken,intact,intact
2009-12-10,Thursday,DXP/DX,Short,True,intact,broken,broken,RX,4:25,Short,True,green,06:35,-0.375,Inside,broken,broken,broken,-1.292,0.750,08:40,08:30,RX,red,Short,True,12:10,0.333,0.563,-1.417,2.083,broken,broken,broken
2009-12-09,Wednesday,UXP/UX,Long,True,broken,intact,intact,UXP,5:05,Long,True,green,07:50,-0.269,Inside,broken,intact,broken,-3.577,-0.308,09:05,08:35,DXP,green,Long,False,10:50,-2.231,-2.385,-1.538,-2.923,broken,broken,broken
2009-12-08,Tuesday,DXP/DX,Short,True,intact,intact,intact,DXP,4:30,Long,False,green,08:25,-3.043,Below,intact,intact,intact,-3.239,-1.674,08:30,09:05,DXP,red,Short,False,11:15,-2.543,-2.511,-2.087,-3.000,intact,intact,intact
2009-12-07,Monday,DXP/DX,Short,True,broken,intact,intact,DXP,4:00,Short,True,red,05:20,0.246,Below,broken,intact,intact,-0.544,1.491,09:20,08:45,DXP,green,Long,False,13:20,0.535,0.588,0.070,1.000,intact,intact,intact
2009-12-04,Friday,RC,Long,True,intact,intact,broken,UXP,4:00,Long,False,red,05:30,-0.760,Inside,broken,intact,broken,-0.720,7.200,08:30,09:15,UXP,red,Short,True,10:30,5.760,5.820,6.280,5.240,intact,intact,broken
2009-12-03,Thursday,DXP/DX,Short,False,intact,intact,intact,UXP,4:40,Short,True,green,08:20,-0.725,Inside,broken,intact,intact,-1.050,2.550,09:25,08:30,DXP,red,NO_CONF,NO_CONF,,1.837,1.675,0.175,3.500,broken,broken,broken
2009-12-02,Wednesday,DXP/DX,Short,False,broken,broken,intact,DX,5:25,Short,True,red,08:05,-0.030,Inside,broken,broken,intact,-0.697,0.758,09:15,09:00,DX,red,Short,True,10:55,0.500,0.500,-0.394,1.394,intact,intact,intact
2009-12-01,Tuesday,UXP/UX,Long,False,broken,intact,intact,UXP,4:05,Long,True,green,05:00,2.056,Above,intact,intact,intact,1.278,5.222,08:50,09:25,UXP,red,Long,True,11:00,3.639,3.611,4.444,2.833,intact,intact,intact
2009-11-30,Monday,UXP/UX,NO_CONF,NO_CONF,broken,intact,broken,RC,5:05,Short,True,red,05:35,1.037,Below,intact,broken,broken,0.667,4.852,09:20,08:35,DX,green,Long,True,10:30,2.019,2.111,-0.444,4.481,intact,broken,broken
2009-11-27,Friday,DXP/DX,Short,True,intact,intact,intact,DXP,4:15,Long,True,green,06:25,0.043,Inside,broken,intact,intact,-0.862,0.259,09:05,08:30,UXP,green,Long,True,10:40,0.470,0.319,0.871,0.069,intact,intact,broken
2009-11-26,Thursday,UXP/UX,Short,True,intact,intact,intact,DXP,5:00,Short,False,red,06:40,-0.346,Inside,broken,intact,intact,-0.577,-0.192,09:00,08:40,DXP,red,Short,True,10:45,1.346,1.250,0.000,2.692,intact,intact,intact
2009-11-25,Wednesday,RC,Short,False,intact,intact,broken,UXP,4:00,Short,True,green,05:00,-0.368,Inside,broken,intact,broken,-0.789,2.632,09:25,08:30,DXP,red,Long,True,11:25,3.184,3.026,1.632,4.737,broken,broken,broken
2009-11-24,Tuesday,DXP/DX,Long,True,broken,broken,broken,D,5:30,Long,False,green,06:55,-0.167,Inside,broken,broken,intact,-1.100,0.433,08:30,09:05,DXP,red,NO_CONF,NO_CONF,,-3.917,-3.350,-2.233,-5.600,broken,intact,intact
2009-11-23,Monday,UXP/UX,Long,True,intact,intact,intact,UXP,5:05,Long,True,red,06:25,0.235,Above,intact,intact,broken,-0.118,6.235,08:30,09:05,UXP,green,Short,True,11:40,6.588,6.706,8.059,5.118,intact,intact,broken
