date,Day,Holiday,ADR_Model,ADR_Confirmation,ADR_True_False,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR_Model,ODR_CONF_TIME,ODR_Confirmation,ODR_True_False,ODR Box Color,ODR MAX RET TIME,ODR MAX EXT TIME,ODR Close Price,ODR Close Location,ODR Mid Trans,ODR Mid Box,ODR Mid Session,TRANS MAX RET,TRANS MAX EXT,TRANS LOW TIME,TRANS HIGH TIME,RDR_Model,RDR Box Color,RDR_Confirmation,RDR_True_False,RDR_CONF_TIME,RDR IDR MID,RDR DR MID,rdr_idr_highSD,rdr_idr_lowSD,ADR Mid RDR Trans,ADR Mid RDR Box,ADR Mid RDR Session,time_of_day_max_price,time_of_day_min_price
2/7/2011,Monday,No,DXP/DX,Short,TRUE,intact,intact,intact,DXP,4:00,Long,TRUE,green,4:30,4:45,0,Inside,broken,intact,broken,-2.128,0,8:55,8:30,DX,green,Long,FALSE,11:05,-1.526,-1.5,-0.718,-2.333,intact,intact,intact,20:25,15:55
2/4/2011,Friday,No,RC,Long,TRUE,intact,broken,broken,U,4:00,Short,FALSE,red,8:15,8:15,-3.133,Above,broken,intact,broken,-5.733,1.2,8:40,9:10,UXP,red,Short,TRUE,10:35,-3.567,-3.433,-4.267,-2.867,broken,intact,broken,09:10,11:55
2/3/2011,Thursday,No,RC,Long,TRUE,intact,intact,intact,UXP,4:45,Short,FALSE,red,6:00,6:45,-0.167,Inside,broken,intact,intact,-0.667,2.042,9:05,8:55,DXP,red,NO_CONF,NO_CONF,,3.083,3.083,0.625,5.542,broken,broken,intact,06:10,10:10
2/2/2011,Wednesday,No,DXP/DX,Long,FALSE,broken,broken,broken,U,7:15,Short,TRUE,green,8:15,6:30,-0.62,Inside,broken,broken,broken,-1.04,0.3,9:25,9:00,U,green,Short,TRUE,12:15,-0.98,-0.93,-1.84,-0.12,broken,broken,broken,10:05,12:25
2/1/2011,Tuesday,No,UXP/UX,Short,FALSE,intact,broken,intact,D,5:30,Short,TRUE,red,8:00,4:45,0.039,Inside,broken,broken,broken,-1.078,1.039,8:50,9:25,U,red,Short,TRUE,10:45,-0.833,-0.833,-1.569,-0.098,broken,broken,broken,09:30,15:50
1/31/2011,Monday,No,UXP/UX,Short,TRUE,intact,intact,broken,DXP,4:00,Long,FALSE,green,5:30,6:00,-1,Inside,broken,intact,broken,-5.583,0.667,9:25,8:40,DXP,green,Long,TRUE,10:35,-2.521,-2.521,-1.083,-3.958,intact,intact,broken,14:15,09:25
1/28/2011,Friday,No,DXP/DX,Short,FALSE,intact,intact,intact,UXP,4:30,Long,TRUE,red,7:30,6:45,0.389,Above,intact,intact,intact,-0.111,4.556,8:30,9:00,UXP,green,Long,TRUE,10:50,6.306,6.806,8.722,3.889,intact,intact,intact,12:10,21:15
1/27/2011,Thursday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,7:00,Long,TRUE,red,7:15,5:00,0.714,Above,intact,intact,broken,0.057,1.6,8:30,9:20,UXP,red,Short,TRUE,10:55,1.086,1.171,1.629,0.543,intact,intact,intact,19:45,14:25
1/26/2011,Wednesday,No,DXP/DX,Long,TRUE,intact,broken,intact,U,4:30,Long,TRUE,green,6:15,8:00,0.103,Above,broken,broken,broken,-1.077,0.154,9:20,8:30,D,green,Long,TRUE,11:45,-0.795,-0.897,-0.256,-1.333,broken,broken,broken,15:55,10:30
1/25/2011,Tuesday,No,DXP/DX,Long,TRUE,intact,intact,broken,UX,4:00,Long,FALSE,green,7:45,4:30,-5.875,Below,intact,intact,intact,-7.938,-5.063,8:55,9:15,DXP,red,Short,TRUE,11:10,-5.813,-5.969,-5.063,-6.563,intact,intact,intact,04:20,14:25
1/24/2011,Monday,No,DXP/DX,Long,TRUE,intact,broken,intact,RX,4:00,Short,TRUE,red,4:15,7:30,0.969,Below,intact,intact,intact,0.25,4.25,9:25,8:30,DXP,red,Long,FALSE,10:35,4.344,4.453,3.875,4.812,intact,intact,intact,01:10,13:00
1/21/2011,Friday,No,RC,Long,TRUE,intact,intact,broken,UXP,4:30,Long,FALSE,green,8:15,8:15,-1.725,Below,intact,intact,intact,-2.15,-0.875,8:30,9:00,DX,red,Short,TRUE,11:45,-1.487,-1.562,-0.825,-2.15,broken,broken,broken,04:35,11:50
1/20/2011,Thursday,No,DXP/DX,Long,TRUE,intact,intact,broken,DXP,4:00,Long,FALSE,green,7:30,5:00,-1.481,Below,broken,intact,intact,-6.704,-0.481,9:10,8:30,DXP,red,Long,TRUE,13:55,-7.537,-7.444,-6.556,-8.519,intact,intact,intact,21:05,11:00
1/19/2011,Wednesday,No,RC,Long,TRUE,intact,intact,intact,UXP,5:30,Long,TRUE,red,6:15,4:30,1.278,Above,broken,broken,intact,-0.667,1.833,9:00,8:30,DX,red,Short,TRUE,10:40,-3.306,-3,-0.722,-5.889,intact,broken,broken,08:30,10:40
1/18/2011,Tuesday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,4:45,Long,FALSE,green,8:00,7:45,-1.8,Below,intact,broken,broken,-3.933,-1.333,9:20,8:35,DX,green,Long,TRUE,11:30,-1.833,-1.95,-0.5,-3.167,broken,broken,intact,05:00,09:20
1/14/2011,Friday,No,DXP/DX,Long,TRUE,broken,broken,broken,D,4:00,Short,TRUE,red,4:15,8:15,2.474,Below,intact,broken,broken,0.684,3,8:30,9:15,RX,green,Long,TRUE,11:05,0.474,0.526,-1.053,2,intact,broken,broken,15:55,07:05
1/13/2011,Thursday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,5:00,Short,TRUE,green,7:45,5:30,-0.222,Inside,intact,broken,broken,-0.444,2.389,8:40,9:15,DXP,red,Long,FALSE,11:15,1.778,1.361,0.5,3.056,intact,intact,broken,11:35,14:10
1/12/2011,Wednesday,No,UXP/UX,NO_CONF,NO_CONF,broken,intact,broken,UXP,5:15,Short,TRUE,green,5:15,6:30,0.708,Below,broken,intact,broken,-1.75,0.875,8:30,9:25,UX,red,Long,FALSE,10:40,-1.396,-1.375,-1.917,-0.875,intact,intact,intact,11:05,07:00
1/11/2011,Tuesday,No,UXP/UX,Short,TRUE,broken,intact,broken,DX,4:00,Short,FALSE,red,7:30,7:00,-2.708,Above,intact,intact,intact,-5.208,-2.5,8:30,8:45,UXP,red,Long,TRUE,11:00,-3.688,-3.521,-4.375,-3,intact,intact,intact,11:55,04:20
1/10/2011,Monday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,5:30,Short,FALSE,green,7:30,7:15,-1.241,Above,broken,broken,broken,-3.517,0.517,8:40,9:15,UX,green,Long,FALSE,10:45,-1.603,-1.362,-2.483,-0.724,broken,intact,broken,10:50,08:05
1/7/2011,Friday,No,DXP/DX,Long,TRUE,intact,intact,intact,UX,4:45,Long,TRUE,red,5:45,6:15,0.846,Above,broken,intact,broken,-1.538,3,8:45,9:10,UXP,green,Long,FALSE,10:30,1.154,1.115,2.038,0.269,broken,intact,broken,10:35,12:50
1/6/2011,Thursday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,5:15,Short,TRUE,green,7:15,7:45,0.778,Below,intact,intact,intact,-0.056,3.111,9:00,8:30,DXP,red,Short,TRUE,11:00,5.806,5.417,3.444,8.167,intact,intact,intact,19:30,11:05
1/5/2011,Wednesday,No,DXP/DX,Short,TRUE,intact,intact,intact,DXP,4:30,Short,TRUE,red,8:15,4:45,-0.121,Inside,broken,broken,broken,-1.576,0.212,8:45,9:00,D,green,Long,TRUE,11:15,0.136,0.015,-0.697,0.97,intact,intact,broken,12:55,07:50
1/4/2011,Tuesday,No,DXP/DX,Short,FALSE,intact,broken,broken,RX,5:30,Long,TRUE,red,8:15,7:00,-0.045,Inside,broken,intact,intact,-4.045,-0.045,8:55,8:35,DXP,red,Short,TRUE,10:30,-5.205,-5.455,-1.545,-8.864,broken,intact,intact,06:10,12:45
1/3/2011,Monday,No,UXP/UX,Long,TRUE,intact,broken,intact,UXP,4:00,Long,TRUE,red,4:00,5:00,1.107,Above,intact,intact,broken,0.679,2.786,8:55,9:00,UXP,equal,Short,TRUE,14:10,2.571,2.536,3.286,1.857,intact,intact,intact,10:15,19:30
12/31/2010,Friday,No,DXP/DX,Long,FALSE,broken,broken,broken,U,4:00,Short,TRUE,green,5:30,6:45,1.533,Below,intact,intact,broken,0.133,3.867,9:20,9:00,DXP,green,Long,TRUE,10:30,2.5,2.8,1.867,3.133,intact,intact,broken,14:20,09:20
12/30/2010,Thursday,No,DXP/DX,Long,FALSE,intact,broken,broken,RX,4:00,Short,TRUE,red,4:30,4:00,1.75,Below,intact,intact,intact,1.214,4.071,9:15,8:40,DXP,red,Short,FALSE,10:55,3.179,3.143,2.929,3.429,intact,intact,intact,03:10,12:00
12/29/2010,Wednesday,No,UXP/UX,Long,TRUE,intact,intact,broken,UXP,4:30,Short,TRUE,red,4:30,4:15,4.571,Below,intact,broken,broken,-0.286,4.857,8:30,9:25,DX,red,Short,TRUE,11:25,1.071,1.214,-0.429,2.571,broken,broken,broken,02:30,07:05
12/28/2010,Tuesday,No,UXP/UX,Long,FALSE,intact,broken,broken,D,5:15,Long,TRUE,green,5:30,8:15,1.643,Above,intact,broken,intact,1.143,3.571,8:30,8:50,RX,red,Long,TRUE,12:15,-0.107,-0.071,0.929,-1.143,intact,broken,broken,08:50,02:05
12/27/2010,Monday,No,UXP/UX,Long,TRUE,intact,intact,broken,UXP,4:30,Short,TRUE,red,4:45,6:30,1.162,Below,intact,intact,intact,0.811,1.676,8:40,8:55,DXP,red,Long,TRUE,11:15,1.811,1.784,1.216,2.405,intact,intact,broken,02:25,10:25
12/22/2010,Wednesday,No,UXP/UX,Short,TRUE,broken,intact,intact,UXP,4:30,Long,TRUE,green,8:00,6:30,-0.429,Inside,broken,broken,broken,-2.357,1.429,8:30,9:15,UX,green,NO_CONF,NO_CONF,,1.321,1.357,3,-0.357,broken,intact,intact,10:30,20:55
12/21/2010,Tuesday,No,UXP/UX,Long,TRUE,intact,intact,broken,UX,4:15,Long,FALSE,NEUTRAL,7:45,4:15,1.474,Above,broken,broken,broken,-3,1.632,9:15,8:35,D,green,Long,TRUE,11:25,-0.921,-1,-0.158,-1.684,broken,broken,broken,11:25,09:15
12/20/2010,Monday,No,RC,Short,TRUE,intact,intact,broken,DXP,5:00,Short,FALSE,red,7:15,7:15,-2.067,Above,intact,broken,broken,-2.733,-0.533,9:00,8:40,RX,red,Long,TRUE,12:00,1.8,2.3,-1.067,4.667,broken,intact,broken,14:20,10:25
12/17/2010,Friday,No,DXP/DX,Long,TRUE,broken,broken,intact,D,5:00,Short,TRUE,red,5:15,8:15,3.125,Below,intact,broken,broken,0.188,3.875,8:35,9:25,RX,green,NO_CONF,NO_CONF,,-0.375,-0.75,-2.25,1.5,intact,broken,broken,10:25,07:40
12/16/2010,Thursday,No,UXP/UX,Long,TRUE,broken,broken,broken,D,5:15,Short,TRUE,green,7:15,4:15,-0.387,Inside,broken,broken,broken,-1.71,0.161,9:05,9:15,RX,red,Short,TRUE,14:25,-0.387,-0.258,-1.097,0.323,broken,broken,broken,20:55,14:25
12/15/2010,Wednesday,No,RC,Short,TRUE,intact,intact,intact,DXP,5:00,Short,TRUE,green,7:30,8:00,-0.115,Inside,intact,broken,intact,-0.269,2.462,9:05,8:30,UXP,green,Long,TRUE,10:30,-1.692,-1.058,-2,-1.385,intact,broken,broken,10:45,09:05
12/14/2010,Tuesday,No,DXP/DX,Short,FALSE,intact,intact,broken,UXP,4:00,Short,TRUE,red,5:15,5:45,3.667,Below,intact,intact,broken,0.75,6.833,9:25,9:00,DXP,green,Long,TRUE,10:30,5.25,5.542,3.167,7.333,broken,intact,broken,12:15,09:45
12/13/2010,Monday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,4:00,Long,TRUE,green,4:15,5:15,6.133,Above,intact,intact,broken,4.333,7.267,9:20,9:00,UXP,green,Short,TRUE,11:10,4.933,5.1,6.333,3.533,intact,intact,intact,09:00,19:30
12/10/2010,Friday,No,RC,Long,TRUE,intact,intact,broken,UX,4:00,Short,FALSE,red,7:15,5:15,-1.846,Inside,broken,broken,intact,-2.615,2.923,9:10,8:35,DX,red,Short,TRUE,11:20,2.577,2.731,-0.077,5.231,broken,broken,intact,07:25,11:50
12/9/2010,Thursday,No,UXP/UX,NO_CONF,NO_CONF,broken,intact,broken,UX,4:30,Short,TRUE,red,4:30,6:45,1.133,Below,intact,intact,intact,0.267,1.833,9:25,9:05,DXP,red,Long,TRUE,13:00,2.617,2.65,1.267,3.967,broken,intact,broken,03:00,10:50
12/8/2010,Wednesday,No,DXP/DX,Short,TRUE,intact,intact,broken,DXP,4:00,Short,FALSE,red,8:15,7:45,-2.333,Above,intact,intact,broken,-5.286,-1.762,8:35,9:10,UXP,red,Short,TRUE,10:30,-3.238,-3.214,-5,-1.476,broken,broken,broken,09:45,10:50
12/7/2010,Tuesday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,4:45,Long,TRUE,red,4:45,8:00,4.077,Above,intact,broken,intact,1.962,4.769,9:20,8:45,RX,red,Short,TRUE,10:35,-0.327,0.308,1.538,-2.192,intact,intact,broken,08:45,15:55
12/6/2010,Monday,No,UXP/UX,Short,FALSE,intact,broken,broken,RX,4:00,Short,TRUE,red,4:15,5:30,0.444,Below,intact,broken,broken,-0.361,1.139,9:15,9:20,D,red,Short,FALSE,10:40,-0.306,-0.292,-0.667,0.056,intact,broken,broken,02:45,06:00
12/3/2010,Friday,No,UXP/UX,Short,FALSE,broken,broken,broken,D,5:00,Long,TRUE,red,5:45,7:00,1.3,Above,broken,broken,intact,-2.367,1.5,8:50,8:30,UX,green,Long,TRUE,10:55,0.217,0.25,0.933,-0.5,broken,broken,intact,15:50,08:50
12/1/2010,Wednesday,No,DXP/DX,Short,FALSE,intact,intact,intact,UXP,4:30,Long,TRUE,green,4:45,6:30,1.406,Above,intact,intact,intact,0.906,2.969,9:00,9:10,UXP,green,Short,FALSE,10:30,2.25,2.141,2.625,1.875,intact,intact,intact,14:20,20:35
11/30/2010,Tuesday,No,UXP/UX,Short,TRUE,intact,intact,intact,DX,4:00,Short,TRUE,red,5:45,7:00,0.203,Below,intact,broken,broken,0.047,0.641,9:00,8:45,D,green,Short,TRUE,14:10,-0.141,-0.141,-0.641,0.359,intact,intact,intact,19:45,14:30
11/29/2010,Monday,No,UXP/UX,Long,TRUE,intact,intact,intact,UXP,4:15,Short,TRUE,red,4:30,6:15,0,Inside,intact,intact,broken,-0.375,1.833,9:00,8:50,DXP,red,Long,TRUE,10:30,2.438,2.333,1.292,3.583,intact,broken,intact,14:40,10:00
11/26/2010,Friday,No,DXP/DX,Short,TRUE,intact,broken,intact,RX,4:00,Short,TRUE,green,4:00,7:45,2.1,Below,intact,intact,broken,0.467,2.833,9:00,9:20,DX,green,Long,TRUE,12:50,0.283,0.333,-0.233,0.8,intact,intact,broken,03:25,06:35
11/24/2010,Wednesday,No,UXP/UX,Long,TRUE,intact,broken,broken,U,4:00,Short,TRUE,red,6:00,4:00,-0.796,Inside,broken,broken,broken,-1.184,-0.041,9:10,8:50,U,green,Long,TRUE,10:30,-0.745,-0.724,-1.061,-0.429,broken,intact,broken,15:55,04:00
11/23/2010,Tuesday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,4:15,Long,FALSE,green,8:00,6:45,-1.852,Below,broken,intact,broken,-2.37,-0.481,8:50,9:05,DX,red,Long,TRUE,12:05,-1.343,-1.398,-0.926,-1.759,intact,intact,broken,19:30,08:10
11/22/2010,Monday,No,UXP/UX,Long,TRUE,intact,broken,broken,U,4:00,Long,FALSE,green,8:15,4:30,-2.618,Below,intact,intact,intact,-3.529,-1.912,9:25,8:55,DXP,red,Short,TRUE,10:30,-3.294,-3.294,-2.765,-3.824,intact,intact,intact,04:15,12:30
11/19/2010,Friday,No,UXP/UX,Short,TRUE,broken,broken,broken,U,4:00,Long,FALSE,green,8:00,4:00,-2.271,Below,intact,intact,intact,-3.063,-1.854,9:00,8:35,DXP,red,Long,TRUE,10:45,-3.271,-3.333,-2.396,-4.146,intact,intact,intact,04:10,09:50
11/18/2010,Thursday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,4:00,Long,TRUE,green,7:00,5:30,-0.25,Inside,broken,broken,broken,-0.891,0.031,9:15,8:55,RC,green,Short,FALSE,10:55,-0.531,-0.539,-0.297,-0.766,intact,intact,intact,12:20,20:15
11/17/2010,Wednesday,No,DXP/DX,Short,TRUE,intact,intact,intact,DXP,4:15,Long,TRUE,red,7:30,8:00,1.295,Above,intact,intact,broken,-0.068,1.864,9:10,8:35,UXP,green,Long,FALSE,10:30,0.352,0.261,0.614,0.091,broken,intact,broken,19:55,14:15
11/16/2010,Tuesday,No,DXP/DX,Short,FALSE,intact,broken,intact,D,4:30,Short,TRUE,green,5:00,4:45,2.167,Below,intact,intact,intact,1.542,4.042,9:15,8:30,DXP,red,Short,TRUE,10:35,3.792,3.708,2.667,4.917,intact,intact,intact,00:05,15:35
11/15/2010,Monday,No,DXP/DX,Long,FALSE,intact,broken,broken,D,5:00,Long,TRUE,red,6:00,5:15,0.462,Above,broken,broken,broken,-0.808,1.115,8:45,8:30,RX,red,Short,TRUE,11:25,-0.538,-0.385,0.269,-1.346,broken,broken,broken,07:55,15:15
11/12/2010,Friday,No,DXP/DX,Short,TRUE,intact,intact,intact,DXP,5:30,Long,TRUE,red,6:00,7:30,0.244,Above,intact,broken,broken,0.244,1.707,8:30,8:55,U,red,Short,TRUE,10:50,0.329,0.354,1.366,-0.707,intact,intact,intact,19:55,12:35
11/11/2010,Thursday,No,UXP/UX,Long,TRUE,intact,intact,broken,UXP,4:00,Short,FALSE,red,6:15,5:15,1.158,Below,intact,intact,intact,1.158,3.105,8:55,8:30,DXP,green,Long,TRUE,14:05,2.5,2.526,1.263,3.737,broken,broken,broken,06:20,09:40
11/10/2010,Wednesday,No,DXP/DX,Long,FALSE,intact,intact,broken,UX,5:45,Short,TRUE,green,8:15,6:30,-0.973,Inside,broken,broken,broken,-2.189,-0.081,8:35,9:05,U,red,Long,TRUE,10:40,-0.595,-0.649,-1.162,-0.027,intact,broken,intact,15:55,06:05
11/9/2010,Tuesday,No,RC,Long,TRUE,intact,broken,intact,U,4:00,Long,TRUE,green,4:15,4:45,1.531,Above,intact,intact,broken,1,2.125,9:10,8:40,UXP,red,Short,TRUE,11:20,1.359,1.391,1.781,0.938,intact,intact,broken,05:55,15:45
11/8/2010,Monday,No,UXP/UX,Short,TRUE,intact,intact,intact,DXP,4:00,Short,TRUE,red,7:00,4:15,0.167,Below,broken,broken,broken,-0.548,0.238,8:30,8:50,DX,red,Long,TRUE,12:20,0.107,0.107,-0.429,0.643,intact,intact,intact,19:35,11:00
11/5/2010,Friday,No,UXP/UX,Long,TRUE,intact,broken,broken,U,4:15,Short,TRUE,red,5:00,8:15,0.516,Below,broken,intact,broken,-0.806,1.194,9:15,8:30,DX,red,Long,FALSE,10:45,0.339,0.419,-0.032,0.71,broken,broken,broken,00:55,12:00
11/4/2010,Thursday,No,UXP/UX,Long,TRUE,intact,intact,intact,UXP,4:00,Long,TRUE,green,6:15,4:30,2.172,Above,intact,intact,intact,1.552,3.172,8:40,9:00,UXP,green,Long,TRUE,14:15,1.517,1.379,2.31,0.724,intact,intact,intact,15:50,20:10
11/3/2010,Wednesday,No,UXP/UX,Short,TRUE,intact,intact,broken,DXP,4:00,Short,FALSE,green,7:15,8:00,-6.125,Above,broken,broken,broken,-9.25,0.25,9:15,9:05,UX,green,Long,FALSE,10:35,-3.438,-2.938,-6.25,-0.625,broken,broken,broken,10:30,11:15
11/2/2010,Tuesday,No,DXP/DX,Short,TRUE,broken,broken,broken,RC,4:00,Long,FALSE,NEUTRAL,5:00,6:00,6.778,Above,intact,intact,intact,1.444,7.556,9:15,8:30,UXP,red,Long,TRUE,12:15,3.722,3.5,4.889,2.556,intact,intact,intact,13:10,22:45
11/1/2010,Monday,No,RC,Long,TRUE,intact,broken,broken,RX,4:45,Long,TRUE,NEUTRAL,5:00,4:00,2.625,Above,intact,intact,intact,0.75,12.625,8:50,9:25,UXP,red,Short,TRUE,11:15,10.344,10.438,11.688,9,intact,intact,intact,09:25,20:00
10/29/2010,Friday,No,DXP/DX,Short,TRUE,intact,intact,intact,DXP,4:00,Short,FALSE,red,8:00,8:15,-2.182,Above,intact,broken,broken,-5.818,-1.182,9:25,9:00,U,green,Short,TRUE,11:35,-1.818,-1.545,-3.455,-0.182,broken,broken,intact,09:00,11:45
10/28/2010,Thursday,No,UXP/UX,Short,TRUE,intact,broken,broken,DX,4:00,Short,FALSE,green,8:15,6:15,-1.444,Above,intact,broken,broken,-3.889,-1.556,8:30,9:00,UX,red,Short,TRUE,10:30,-1.889,-1.972,-2.889,-0.889,intact,broken,broken,09:00,10:45
10/26/2010,Tuesday,No,DXP/DX,Long,TRUE,broken,broken,broken,D,6:15,Long,TRUE,red,8:15,8:00,-0.886,Inside,broken,broken,intact,-1.25,0.068,9:05,9:00,U,green,NO_CONF,NO_CONF,,0.159,0.011,1.045,-0.727,broken,broken,broken,10:25,09:05
10/25/2010,Monday,No,UXP/UX,Long,TRUE,intact,intact,broken,UXP,7:00,Short,TRUE,green,8:00,5:30,0.829,Below,broken,intact,broken,-2.143,0.886,8:30,9:20,UXP,green,Short,TRUE,10:40,-1.557,-1.543,-1.886,-1.229,intact,intact,broken,09:20,13:05
10/22/2010,Friday,No,DXP/DX,Long,TRUE,intact,broken,broken,RX,5:00,Long,TRUE,red,6:00,8:15,0.49,Above,intact,intact,broken,0.408,1.592,9:20,9:05,UX,red,Short,FALSE,11:20,0.429,0.388,1.02,-0.163,intact,broken,broken,15:50,04:05
10/21/2010,Thursday,No,UXP/UX,Short,TRUE,intact,intact,broken,DXP,4:00,Long,TRUE,green,8:15,4:45,-0.2,Inside,broken,broken,broken,-2.8,0.72,9:00,8:30,U,green,Short,TRUE,10:50,0.3,0.16,1.2,-0.6,intact,intact,intact,19:50,14:00
10/20/2010,Wednesday,No,DXP/DX,Long,TRUE,intact,intact,intact,UXP,4:30,Long,TRUE,green,7:30,5:00,-0.578,Inside,broken,broken,broken,-2.044,-0.4,9:20,8:30,D,green,Long,TRUE,10:35,-1.067,-0.956,-0.467,-1.667,intact,intact,intact,13:25,19:55
10/19/2010,Tuesday,No,UXP/UX,Long,FALSE,intact,intact,intact,DXP,7:00,Short,TRUE,green,7:15,7:15,1.205,Below,intact,intact,intact,0.864,4.318,9:25,8:45,DXP,green,Long,FALSE,10:30,3.489,3.455,2.932,4.045,intact,intact,intact,20:30,15:30
10/18/2010,Monday,No,DXP/DX,Short,TRUE,intact,intact,broken,DX,4:00,Short,FALSE,red,8:15,4:30,-5.474,Above,intact,intact,intact,-7.158,-4,8:45,9:00,UXP,green,Long,TRUE,10:35,-7.105,-7.105,-9.263,-4.947,intact,intact,intact,15:35,04:05
10/15/2010,Friday,No,DXP/DX,Short,FALSE,intact,broken,broken,RX,7:30,Short,TRUE,red,8:15,6:15,-1.059,Inside,broken,broken,intact,-1.569,0.941,9:05,8:30,DX,red,Short,TRUE,12:05,0.186,0.167,-0.49,0.863,broken,broken,intact,08:30,13:55
10/14/2010,Thursday,No,UXP/UX,Long,TRUE,intact,intact,broken,UXP,4:15,Short,TRUE,red,4:30,8:00,0.852,Below,intact,intact,intact,0.444,4.259,9:25,8:50,DXP,green,Long,FALSE,10:35,2.574,2.833,1.926,3.222,broken,intact,broken,04:00,13:25
10/13/2010,Wednesday,No,RC,Long,TRUE,intact,intact,intact,UXP,4:00,Long,TRUE,green,4:15,8:00,2.059,Above,broken,intact,intact,-0.529,2.412,9:05,8:30,UXP,red,Long,TRUE,10:50,1.912,1.529,3.118,0.706,intact,intact,intact,11:10,20:25
10/12/2010,Tuesday,No,DXP/DX,Short,TRUE,intact,intact,broken,DXP,4:00,Short,FALSE,green,7:45,7:45,-3.5,Above,intact,broken,broken,-6.438,-2.75,8:35,9:00,U,red,Short,TRUE,10:30,-1.813,-2.563,-3.625,0,broken,broken,broken,09:00,04:45
10/11/2010,Monday,No,UXP/UX,Short,FALSE,broken,broken,intact,D,4:15,Short,TRUE,red,4:30,7:15,0.625,Below,intact,intact,intact,0.625,1.975,9:25,8:30,DXP,green,Short,TRUE,15:25,1.15,1.175,0.45,1.85,intact,intact,intact,01:30,15:35
10/8/2010,Friday,No,DXP/DX,Short,FALSE,intact,broken,intact,RX,4:00,Short,TRUE,red,4:00,6:45,2.174,Below,broken,intact,intact,-2.652,4.348,8:55,9:20,UXP,green,Long,TRUE,10:50,-2.783,-3.087,-4.13,-1.435,broken,intact,intact,11:30,06:10
10/6/2010,Wednesday,No,UXP/UX,Short,FALSE,intact,intact,broken,UXP,4:15,Short,TRUE,green,5:00,5:00,1.139,Below,intact,intact,broken,0.194,1.667,8:50,9:25,DXP,red,Short,FALSE,10:30,0.417,0.361,0.167,0.667,broken,intact,broken,11:35,07:20
10/5/2010,Tuesday,No,DXP/DX,Short,FALSE,intact,broken,intact,UX,4:30,Long,TRUE,green,4:45,8:15,0.595,Above,intact,intact,intact,0.476,1.881,8:35,9:15,UXP,red,Long,TRUE,10:35,0.762,0.833,1.214,0.31,intact,intact,intact,13:40,23:35
10/4/2010,Monday,No,UXP/UX,Long,FALSE,broken,intact,broken,DXP,4:00,Short,TRUE,red,7:30,5:45,-0.6,Inside,intact,intact,intact,-3.257,-0.571,8:30,9:20,UXP,red,Short,TRUE,10:45,-2.6,-2.514,-3.4,-1.8,broken,broken,broken,09:45,05:05
10/1/2010,Friday,No,UXP/UX,Long,TRUE,intact,intact,intact,UXP,6:00,Long,TRUE,red,6:15,6:00,2.125,Above,intact,broken,broken,1.292,2.792,9:05,8:30,UXP,red,Long,TRUE,14:15,1.146,1.146,2.167,0.125,intact,intact,intact,15:35,19:30
9/30/2010,Thursday,No,UXP/UX,Long,FALSE,broken,broken,broken,RX,4:30,Short,FALSE,green,7:45,5:00,-4.714,Above,intact,intact,intact,-8,-4.333,8:30,9:05,UXP,green,Short,FALSE,11:05,-6.929,-7.024,-7.429,-6.429,intact,intact,intact,14:40,02:10
9/29/2010,Wednesday,No,UXP/UX,Long,TRUE,broken,intact,broken,UXP,4:15,Short,TRUE,red,8:15,5:30,0,Inside,broken,intact,broken,-0.5,2.071,9:25,8:30,DXP,red,Long,TRUE,10:30,2.036,2.036,1.214,2.857,broken,intact,broken,14:20,10:25
9/28/2010,Tuesday,No,RC,Short,TRUE,intact,intact,intact,DXP,4:45,Short,FALSE,red,5:45,4:30,-1.045,Inside,intact,broken,intact,-3.682,-0.545,8:30,9:10,U,green,Long,TRUE,10:30,-1.545,-1.773,-2.682,-0.409,broken,broken,broken,11:30,04:55
9/27/2010,Monday,No,UXP/UX,Long,FALSE,broken,broken,broken,RX,4:45,Short,TRUE,green,7:30,7:15,-0.273,Inside,broken,broken,intact,-2.318,0.318,8:55,9:25,RX,red,Short,TRUE,11:15,1.25,1.25,-1.273,3.773,broken,broken,intact,09:25,11:15
9/24/2010,Friday,No,UXP/UX,Long,TRUE,broken,broken,intact,RX,4:00,Long,TRUE,green,6:45,4:00,1.447,Above,intact,intact,intact,0.579,2.553,9:20,8:40,UXP,green,Long,TRUE,10:45,2.079,2.053,2.895,1.263,intact,intact,intact,13:40,03:00
9/23/2010,Thursday,No,DXP/DX,Short,TRUE,intact,broken,intact,RX,4:30,Short,TRUE,red,4:30,4:45,2.458,Below,intact,intact,broken,1.875,3.958,8:35,9:20,DXP,green,Long,TRUE,10:30,2.604,2.521,2.042,3.167,intact,intact,broken,14:00,08:15
